ROUND 1
TEAM	SCORE	DEATHS	DISTANCE
Advantage or Handicap?	0	0	115,5
CodeForMoney	0	0	77,75
AludjunkRa	0	0	72,9500000000004
Need More Dollar	0	0	58,3000000000004
FREE PIZZA	0	0	57,6000000000003
pooLi	0	0	32,9999999999999
K.A.D.	0	0	12,8
Neo Code	0	0	9,4
Csemege Uborkak	0	0	6,4
A jo, a rossz es az onosz	0	0	0,2
#GOTO	0	0	0
Kockak	0	0	0
BITs Please	0	0	0
IOError	0	0	0
SzaboZs			
